scene,tag,time_ms,control_source,lf_t,lf_r,rf_t,rf_r,lr_t,lr_r,rr_t,rr_r,dm3_online,dm3_err,dm3_rx_count,dm3_pos_deg_x100,dm3_vel_mrad_s,dm3_torque_x100,dm3_tmos,dm3_trotor,dm3_target_deg_x100,stick_x,zdt42_cmd_x10,disc_cmd
slope_sand_demo,LOG,1215968,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1216019,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1216070,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1216121,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1216147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1216397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1216647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1216897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1217147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1217397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1217647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1217897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1218147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1218397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1218647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1218897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219385,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219436,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219487,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219538,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219589,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219640,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219742,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219793,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219844,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219895,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1219946,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1220147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1220397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,1065,0,0,0,0
slope_sand_demo,LOG,1220647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1220897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221221,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221272,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221476,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221527,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221578,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221680,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221731,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221782,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1221897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1222147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1222397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1222647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1222897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1223147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1223397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1223647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1223897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1224147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1224397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1224647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1224897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225403,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225454,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225505,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225607,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225658,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225709,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225760,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225811,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225862,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1225913,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1226147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1226397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1226647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,2827,0,0,0,0
slope_sand_demo,LOG,1226897,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1227147,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1227397,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1227647,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
slope_sand_demo,LOG,1227749,0,0,0,0,0,0,0,0,0,1,7412,6068,-1109,817,52,53,262,0,0,0,0
