scene,tag,time_ms,control_source,lf_t,lf_r,rf_t,rf_r,lr_t,lr_r,rr_t,rr_r,dm3_online,dm3_err,dm3_rx_count,dm3_pos_deg_x100,dm3_vel_mrad_s,dm3_torque_x100,dm3_tmos,dm3_trotor,dm3_target_deg_x100,stick_x,zdt42_cmd_x10,disc_cmd
flat_sand_demo,LOG,885284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885896,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,885998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,886049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,886100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,886151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,886202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,886253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
flat_sand_demo,LOG,886304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1396,0,1,1000,0
